time_s;ECG_mV
19.6970;0.0059
19.6980;0.0088
19.6990;0.0146
19.7000;0.0176
19.7010;0.0205
19.7020;0.0234
19.7030;0.0264
19.7040;0.0293
19.7050;0.0322
19.7060;0.0322
19.7070;0.0352
19.7080;0.0381
19.7090;0.0410
19.7100;0.0439
19.7110;0.0469
19.7120;0.0498
19.7130;0.0527
19.7140;0.0557
19.7150;0.0586
19.7160;0.0645
19.7170;0.0674
19.7180;0.0703
19.7190;0.0762
19.7200;0.0820
19.7210;0.0879
19.7220;0.0908
19.7230;0.0937
19.7240;0.0996
19.7250;0.1025
19.7260;0.1025
19.7270;0.1025
19.7280;0.1055
19.7290;0.1113
19.7300;0.1143
19.7310;0.1201
19.7320;0.1260
19.7330;0.1318
19.7340;0.1348
19.7350;0.1348
19.7360;0.1406
19.7370;0.1436
19.7380;0.1494
19.7390;0.1582
19.7400;0.1641
19.7410;0.1699
19.7420;0.1758
19.7430;0.1816
19.7440;0.1846
19.7450;0.1904
19.7460;0.1963
19.7470;0.1992
19.7480;0.2021
19.7490;0.2080
19.7500;0.2109
19.7510;0.2168
19.7520;0.2197
19.7530;0.2227
19.7540;0.2256
19.7550;0.2285
19.7560;0.2314
19.7570;0.2344
19.7580;0.2402
19.7590;0.2432
19.7600;0.2432
19.7610;0.2461
19.7620;0.2490
19.7630;0.2549
19.7640;0.2578
19.7650;0.2578
19.7660;0.2607
19.7670;0.2637
19.7680;0.2666
19.7690;0.2666
19.7700;0.2666
19.7710;0.2695
19.7720;0.2666
19.7730;0.2695
19.7740;0.2695
19.7750;0.2695
19.7760;0.2666
19.7770;0.2666
19.7780;0.2637
19.7790;0.2607
19.7800;0.2578
19.7810;0.2578
19.7820;0.2578
19.7830;0.2520
19.7840;0.2490
19.7850;0.2461
19.7860;0.2432
19.7870;0.2432
19.7880;0.2402
19.7890;0.2373
19.7900;0.2314
19.7910;0.2314
19.7920;0.2256
19.7930;0.2197
19.7940;0.2109
19.7950;0.2051
19.7960;0.1963
19.7970;0.1875
19.7980;0.1787
19.7990;0.1699
19.8000;0.1641
19.8010;0.1553
19.8020;0.1465
19.8030;0.1377
19.8040;0.1289
19.8050;0.1113
19.8060;0.0967
19.8070;0.0850
19.8080;0.0703
19.8090;0.0557
19.8100;0.0410
19.8110;0.0264
19.8120;0.0117
19.8130;-0.0029
19.8140;-0.0146
19.8150;-0.0293
19.8160;-0.0439
19.8170;-0.0586
19.8180;-0.0732
19.8190;-0.0850
19.8200;-0.0996
19.8210;-0.1113
19.8220;-0.1230
19.8230;-0.1377
19.8240;-0.1465
19.8250;-0.1611
19.8260;-0.1729
19.8270;-0.1846
19.8280;-0.1934
19.8290;-0.2021
19.8300;-0.2139
19.8310;-0.2227
19.8320;-0.2314
19.8330;-0.2402
19.8340;-0.2490
19.8350;-0.2607
19.8360;-0.2666
19.8370;-0.2725
19.8380;-0.2812
19.8390;-0.2900
19.8400;-0.2959
19.8410;-0.3047
19.8420;-0.3105
19.8430;-0.3135
19.8440;-0.3193
19.8450;-0.3252
19.8460;-0.3281
19.8470;-0.3311
19.8480;-0.3340
19.8490;-0.3369
19.8500;-0.3398
19.8510;-0.3428
19.8520;-0.3457
19.8530;-0.3486
19.8540;-0.3486
19.8550;-0.3516
19.8560;-0.3545
19.8570;-0.3545
19.8580;-0.3516
19.8590;-0.3486
19.8600;-0.3486
19.8610;-0.3486
19.8620;-0.3457
19.8630;-0.3428
19.8640;-0.3428
19.8650;-0.3398
19.8660;-0.3340
19.8670;-0.3340
19.8680;-0.3311
19.8690;-0.3311
19.8700;-0.3281
19.8710;-0.3252
19.8720;-0.3193
19.8730;-0.3193
19.8740;-0.3135
19.8750;-0.3105
19.8760;-0.3105
19.8770;-0.3076
19.8780;-0.3047
19.8790;-0.3018
19.8800;-0.3018
19.8810;-0.2959
19.8820;-0.2930
19.8830;-0.2930
19.8840;-0.2871
19.8850;-0.2842
19.8860;-0.2812
19.8870;-0.2783
19.8880;-0.2754
19.8890;-0.2725
19.8900;-0.2695
19.8910;-0.2637
19.8920;-0.2607
19.8930;-0.2549
19.8940;-0.2490
19.8950;-0.2432
19.8960;-0.2373
19.8970;-0.2373
19.8980;-0.2314
19.8990;-0.2285
19.9000;-0.2256
19.9010;-0.2227
19.9020;-0.2168
19.9030;-0.2168
19.9040;-0.2139
19.9050;-0.2139
19.9060;-0.2109
19.9070;-0.2051
19.9080;-0.2021
19.9090;-0.1992
19.9100;-0.1992
19.9110;-0.1963
19.9120;-0.1963
19.9130;-0.1934
19.9140;-0.1875
19.9150;-0.1846
19.9160;-0.1787
19.9170;-0.1787
19.9180;-0.1787
19.9190;-0.1729
19.9200;-0.1670
19.9210;-0.1670
19.9220;-0.1641
19.9230;-0.1611
19.9240;-0.1553
19.9250;-0.1523
19.9260;-0.1523
19.9270;-0.1494
19.9280;-0.1465
19.9290;-0.1436
19.9300;-0.1406
19.9310;-0.1377
19.9320;-0.1348
19.9330;-0.1318
19.9340;-0.1289
19.9350;-0.1260
19.9360;-0.1230
19.9370;-0.1201
19.9380;-0.1201
19.9390;-0.1172
19.9400;-0.1172
19.9410;-0.1172
19.9420;-0.1172
19.9430;-0.1172
19.9440;-0.1172
19.9450;-0.1172
19.9460;-0.1172
19.9470;-0.1143
19.9480;-0.1084
19.9490;-0.1055
19.9500;-0.1025
19.9510;-0.1025
19.9520;-0.0996
19.9530;-0.0996
19.9540;-0.0967
19.9550;-0.0937
19.9560;-0.0937
19.9570;-0.0908
19.9580;-0.0908
19.9590;-0.0908
19.9600;-0.0908
19.9610;-0.0908
19.9620;-0.0908
19.9630;-0.0908
19.9640;-0.0937
19.9650;-0.0937
19.9660;-0.0937
19.9670;-0.0908
19.9680;-0.0908
19.9690;-0.0908
19.9700;-0.0908
19.9710;-0.0879
19.9720;-0.0850
19.9730;-0.0820
19.9740;-0.0762
19.9750;-0.0762
19.9760;-0.0762
19.9770;-0.0732
19.9780;-0.0732
19.9790;-0.0732
19.9800;-0.0703
19.9810;-0.0674
19.9820;-0.0674
19.9830;-0.0703
19.9840;-0.0703
19.9850;-0.0732
19.9860;-0.0732
19.9870;-0.0732
19.9880;-0.0732
19.9890;-0.0703
19.9900;-0.0732
19.9910;-0.0732
19.9920;-0.0732
19.9930;-0.0732
19.9940;-0.0732
19.9950;-0.0762
19.9960;-0.0762
19.9970;-0.0762
19.9980;-0.0791
19.9990;-0.0762
20.0000;-0.0762
20.0010;-0.0732
20.0020;-0.0703
20.0030;-0.0703
20.0040;-0.0703
20.0050;-0.0703
20.0060;-0.0703
20.0070;-0.0703
20.0080;-0.0703
20.0090;-0.0703
20.0100;-0.0703
20.0110;-0.0703
20.0120;-0.0703
20.0130;-0.0703
20.0140;-0.0674
20.0150;-0.0674
20.0160;-0.0674
20.0170;-0.0674
20.0180;-0.0674
20.0190;-0.0645
20.0200;-0.0615
20.0210;-0.0615
20.0220;-0.0615
20.0230;-0.0615
20.0240;-0.0615
20.0250;-0.0645
20.0260;-0.0645
20.0270;-0.0674
20.0280;-0.0674
20.0290;-0.0615
20.0300;-0.0586
20.0310;-0.0557
20.0320;-0.0557
20.0330;-0.0527
20.0340;-0.0527
20.0350;-0.0557
20.0360;-0.0557
20.0370;-0.0527
20.0380;-0.0557
20.0390;-0.0557
20.0400;-0.0557
20.0410;-0.0527
20.0420;-0.0557
20.0430;-0.0527
20.0440;-0.0527
20.0450;-0.0557
20.0460;-0.0586
20.0470;-0.0557
20.0480;-0.0557
20.0490;-0.0527
20.0500;-0.0498
20.0510;-0.0469
20.0520;-0.0439
20.0530;-0.0439
20.0540;-0.0410
20.0550;-0.0410
20.0560;-0.0439
20.0570;-0.0439
20.0580;-0.0469
20.0590;-0.0469
20.0600;-0.0498
20.0610;-0.0498
20.0620;-0.0469
20.0630;-0.0469
20.0640;-0.0439
20.0650;-0.0439
20.0660;-0.0469
20.0670;-0.0469
20.0680;-0.0439
20.0690;-0.0439
20.0700;-0.0439
20.0710;-0.0439
20.0720;-0.0439
20.0730;-0.0439
20.0740;-0.0439
20.0750;-0.0439
20.0760;-0.0410
20.0770;-0.0381
20.0780;-0.0381
20.0790;-0.0381
20.0800;-0.0381
20.0810;-0.0410
20.0820;-0.0410
20.0830;-0.0410
20.0840;-0.0381
20.0850;-0.0381
20.0860;-0.0381
20.0870;-0.0381
20.0880;-0.0381
20.0890;-0.0352
20.0900;-0.0352
20.0910;-0.0352
20.0920;-0.0322
20.0930;-0.0293
20.0940;-0.0293
20.0950;-0.0293
20.0960;-0.0293
20.0970;-0.0293
20.0980;-0.0293
20.0990;-0.0293
20.1000;-0.0293
20.1010;-0.0293
20.1020;-0.0322
20.1030;-0.0322
20.1040;-0.0322
20.1050;-0.0352
20.1060;-0.0293
20.1070;-0.0322
20.1080;-0.0293
20.1090;-0.0293
20.1100;-0.0264
20.1110;-0.0264
20.1120;-0.0234
20.1130;-0.0264
20.1140;-0.0264
20.1150;-0.0234
20.1160;-0.0205
20.1170;-0.0205
20.1180;-0.0205
20.1190;-0.0205
20.1200;-0.0205
20.1210;-0.0205
20.1220;-0.0205
20.1230;-0.0176
20.1240;-0.0176
20.1250;-0.0176
20.1260;-0.0146
20.1270;-0.0146
20.1280;-0.0146
20.1290;-0.0146
20.1300;-0.0146
20.1310;-0.0146
20.1320;-0.0146
20.1330;-0.0146
20.1340;-0.0146
20.1350;-0.0146
20.1360;-0.0146
20.1370;-0.0117
20.1380;-0.0117
20.1390;-0.0088
20.1400;-0.0088
20.1410;-0.0088
20.1420;-0.0117
20.1430;-0.0117
20.1440;-0.0117
20.1450;-0.0117
20.1460;-0.0117
20.1470;-0.0117
20.1480;-0.0117
20.1490;-0.0088
20.1500;-0.0088
20.1510;-0.0117
20.1520;-0.0117
20.1530;-0.0117
20.1540;-0.0088
20.1550;-0.0088
20.1560;-0.0088
20.1570;-0.0059
20.1580;-0.0059
20.1590;0.0000
20.1600;0.0000
20.1610;0.0088
20.1620;0.0117
20.1630;0.0176
20.1640;0.0264
20.1650;0.0322
20.1660;0.0352
20.1670;0.0439
20.1680;0.0498
20.1690;0.0557
20.1700;0.0615
20.1710;0.0674
20.1720;0.0703
20.1730;0.0732
20.1740;0.0791
20.1750;0.0820
20.1760;0.0791
20.1770;0.0791
20.1780;0.0762
20.1790;0.0703
20.1800;0.0674
20.1810;0.0674
20.1820;0.0674
20.1830;0.0645
20.1840;0.0645
20.1850;0.0674
20.1860;0.0703
20.1870;0.0732
20.1880;0.0791
20.1890;0.0879
20.1900;0.1025
20.1910;0.1172
20.1920;0.1318
20.1930;0.1436
20.1940;0.1553
20.1950;0.1670
20.1960;0.1816
20.1970;0.1904
20.1980;0.2021
20.1990;0.2080
20.2000;0.2109
20.2010;0.2109
20.2020;0.2109
20.2030;0.2109
20.2040;0.2109
20.2050;0.2080
20.2060;0.2051
20.2070;0.2021
20.2080;0.1963
20.2090;0.1904
20.2100;0.1875
20.2110;0.1787
20.2120;0.1699
20.2130;0.1641
20.2140;0.1611
20.2150;0.1523
20.2160;0.1436
20.2170;0.1377
20.2180;0.1289
20.2190;0.1230
20.2200;0.1143
20.2210;0.1055
20.2220;0.0937
20.2230;0.0850
20.2240;0.0732
20.2250;0.0674
20.2260;0.0557
20.2270;0.0469
20.2280;0.0352
20.2290;0.0205
20.2300;0.0059
20.2310;-0.0059
20.2320;-0.0205
20.2330;-0.0322
20.2340;-0.0439
20.2350;-0.0498
20.2360;-0.0527
20.2370;-0.0557
20.2380;-0.0586
20.2390;-0.0645
20.2400;-0.0703
20.2410;-0.0732
20.2420;-0.0791
20.2430;-0.0850
20.2440;-0.0908
20.2450;-0.0967
20.2460;-0.1025
20.2470;-0.1055
20.2480;-0.1084
20.2490;-0.1113
20.2500;-0.1143
20.2510;-0.1143
20.2520;-0.1143
20.2530;-0.1172
20.2540;-0.1172
20.2550;-0.1172
20.2560;-0.1172
20.2570;-0.1201
20.2580;-0.1201
20.2590;-0.1230
20.2600;-0.1230
20.2610;-0.1230
20.2620;-0.1260
20.2630;-0.1260
20.2640;-0.1289
20.2650;-0.1318
20.2660;-0.1318
20.2670;-0.1348
20.2680;-0.1318
20.2690;-0.1289
20.2700;-0.1289
20.2710;-0.1289
20.2720;-0.1289
20.2730;-0.1289
20.2740;-0.1260
20.2750;-0.1260
20.2760;-0.1260
20.2770;-0.1260
20.2780;-0.1260
20.2790;-0.1230
20.2800;-0.1201
20.2810;-0.1172
20.2820;-0.1172
20.2830;-0.1201
20.2840;-0.1201
20.2850;-0.1201
20.2860;-0.1260
20.2870;-0.1260
20.2880;-0.1260
20.2890;-0.1260
20.2900;-0.1260
20.2910;-0.1230
20.2920;-0.1230
20.2930;-0.1230
20.2940;-0.1201
20.2950;-0.1201
20.2960;-0.1172
20.2970;-0.1172
20.2980;-0.1172
20.2990;-0.1143
20.3000;-0.1172
20.3010;-0.1172
20.3020;-0.1172
20.3030;-0.1260
20.3040;-0.1348
20.3050;-0.1494
20.3060;-0.1670
20.3070;-0.1816
20.3080;-0.1963
20.3090;-0.2109
20.3100;-0.2227
20.3110;-0.2314
20.3120;-0.2373
20.3130;-0.2402
20.3140;-0.2432
20.3150;-0.2402
20.3160;-0.2344
20.3170;-0.2227
20.3180;-0.2080
20.3190;-0.1934
20.3200;-0.1758
20.3210;-0.1582
20.3220;-0.1377
20.3230;-0.1055
20.3240;-0.0732
20.3250;-0.0293
20.3260;0.0205
20.3270;0.0762
20.3280;0.1494
20.3290;0.2285
20.3300;0.3164
20.3310;0.4102
20.3320;0.5010
20.3330;0.5889
20.3340;0.6768
20.3350;0.7705
20.3360;0.8672
20.3370;0.9727
20.3380;1.0781
20.3390;1.1836
20.3400;1.2891
20.3410;1.3945
20.3420;1.4854
20.3430;1.4941
20.3440;1.4941
20.3450;1.4941
20.3460;1.4941
20.3470;1.4941
20.3480;1.4941
20.3490;1.4941
20.3500;1.4941
20.3510;1.4941
20.3520;1.4941
20.3530;1.4941
20.3540;1.4385
20.3550;1.3008
20.3560;1.1543
20.3570;0.9932
20.3580;0.8174
20.3590;0.6328
20.3600;0.4541
20.3610;0.2930
20.3620;0.1494
20.3630;0.0176
20.3640;-0.0937
20.3650;-0.1875
20.3660;-0.2607
20.3670;-0.3223
20.3680;-0.3691
20.3690;-0.4102
20.3700;-0.4482
20.3710;-0.4834
20.3720;-0.5156
20.3730;-0.5391
20.3740;-0.5537
20.3750;-0.5654
20.3760;-0.5713
20.3770;-0.5771
20.3780;-0.5830
20.3790;-0.5859
20.3800;-0.5859
20.3810;-0.5830
20.3820;-0.5771
20.3830;-0.5742
20.3840;-0.5654
20.3850;-0.5596
20.3860;-0.5508
20.3870;-0.5391
20.3880;-0.5273
20.3890;-0.5098
20.3900;-0.4951
20.3910;-0.4775
20.3920;-0.4600
20.3930;-0.4395
20.3940;-0.4219
20.3950;-0.4014
20.3960;-0.3838
20.3970;-0.3691
20.3980;-0.3545
20.3990;-0.3398
20.4000;-0.3281
20.4010;-0.3193
20.4020;-0.3076
20.4030;-0.2988
20.4040;-0.2930
20.4050;-0.2842
20.4060;-0.2783
20.4070;-0.2725
20.4080;-0.2666
20.4090;-0.2607
20.4100;-0.2520
20.4110;-0.2490
20.4120;-0.2461
20.4130;-0.2402
20.4140;-0.2344
20.4150;-0.2285
20.4160;-0.2227
20.4170;-0.2168
20.4180;-0.2139
20.4190;-0.2139
20.4200;-0.2109
20.4210;-0.2080
20.4220;-0.2051
20.4230;-0.1992
20.4240;-0.1963
20.4250;-0.1934
20.4260;-0.1875
20.4270;-0.1846
20.4280;-0.1816
20.4290;-0.1758
20.4300;-0.1758
20.4310;-0.1699
20.4320;-0.1670
20.4330;-0.1641
20.4340;-0.1611
20.4350;-0.1553
20.4360;-0.1523
20.4370;-0.1465
20.4380;-0.1436
20.4390;-0.1406
20.4400;-0.1348
20.4410;-0.1318
20.4420;-0.1289
20.4430;-0.1230
20.4440;-0.1201
20.4450;-0.1172
20.4460;-0.1143
20.4470;-0.1143
20.4480;-0.1084
20.4490;-0.1055
20.4500;-0.0996
20.4510;-0.0937
20.4520;-0.0879
20.4530;-0.0850
20.4540;-0.0820
20.4550;-0.0820
20.4560;-0.0820
20.4570;-0.0820
20.4580;-0.0820
20.4590;-0.0762
20.4600;-0.0732
20.4610;-0.0703
20.4620;-0.0674
20.4630;-0.0615
20.4640;-0.0586
20.4650;-0.0527
20.4660;-0.0469
20.4670;-0.0469
20.4680;-0.0439
20.4690;-0.0381
20.4700;-0.0381
20.4710;-0.0352
20.4720;-0.0352
20.4730;-0.0352
20.4740;-0.0322
20.4750;-0.0264
20.4760;-0.0234
20.4770;-0.0234
20.4780;-0.0205
20.4790;-0.0205
20.4800;-0.0176
20.4810;-0.0146
20.4820;-0.0117
20.4830;-0.0088
20.4840;-0.0029
20.4850;0.0000
20.4860;0.0029
20.4870;0.0088
20.4880;0.0117
20.4890;0.0176
20.4900;0.0234
20.4910;0.0264
20.4920;0.0322
20.4930;0.0381
20.4940;0.0410
20.4950;0.0439
20.4960;0.0469
20.4970;0.0527
20.4980;0.0557
20.4990;0.0615
20.5000;0.0645
20.5010;0.0674
20.5020;0.0674
20.5030;0.0703
20.5040;0.0791
20.5050;0.0820
20.5060;0.0879
20.5070;0.0937
20.5080;0.0996
20.5090;0.1055
20.5100;0.1084
20.5110;0.1113
20.5120;0.1143
20.5130;0.1172
20.5140;0.1230
20.5150;0.1289
20.5160;0.1318
20.5170;0.1348
20.5180;0.1377
20.5190;0.1436
20.5200;0.1465
20.5210;0.1494
20.5220;0.1553
20.5230;0.1611
20.5240;0.1641
20.5250;0.1699
20.5260;0.1758
20.5270;0.1787
20.5280;0.1846
20.5290;0.1875
20.5300;0.1904
20.5310;0.1963
20.5320;0.1992
20.5330;0.2021
20.5340;0.2021
20.5350;0.2051
20.5360;0.2080
20.5370;0.2109
20.5380;0.2139
20.5390;0.2168
20.5400;0.2168
20.5410;0.2197
20.5420;0.2197
20.5430;0.2197
20.5440;0.2197
20.5450;0.2227
20.5460;0.2227
20.5470;0.2227
20.5480;0.2197
20.5490;0.2197
20.5500;0.2197
20.5510;0.2168
20.5520;0.2168
20.5530;0.2168
20.5540;0.2168
20.5550;0.2168
20.5560;0.2139
20.5570;0.2139
20.5580;0.2139
20.5590;0.2139
20.5600;0.2080
20.5610;0.2080
20.5620;0.2051
20.5630;0.1963
20.5640;0.1934
20.5650;0.1904
20.5660;0.1846
20.5670;0.1846
20.5680;0.1787
20.5690;0.1729
20.5700;0.1670
20.5710;0.1641
20.5720;0.1523
20.5730;0.1436
20.5740;0.1377
20.5750;0.1260
20.5760;0.1201
20.5770;0.1113
20.5780;0.1025
20.5790;0.0908
20.5800;0.0820
20.5810;0.0703
20.5820;0.0586
20.5830;0.0469
20.5840;0.0352
20.5850;0.0205
20.5860;0.0088
20.5870;-0.0029
20.5880;-0.0146
20.5890;-0.0322
20.5900;-0.0469
20.5910;-0.0586
20.5920;-0.0732
20.5930;-0.0850
20.5940;-0.0967
20.5950;-0.1084
20.5960;-0.1201
20.5970;-0.1348
20.5980;-0.1465
20.5990;-0.1582
20.6000;-0.1699
20.6010;-0.1816
20.6020;-0.1934
20.6030;-0.2080
20.6040;-0.2139
20.6050;-0.2256
20.6060;-0.2314
20.6070;-0.2402
20.6080;-0.2490
20.6090;-0.2607
20.6100;-0.2725
20.6110;-0.2812
20.6120;-0.2900
20.6130;-0.2930
20.6140;-0.2988
20.6150;-0.3047
20.6160;-0.3105
20.6170;-0.3135
20.6180;-0.3193
20.6190;-0.3252
20.6200;-0.3281
20.6210;-0.3311
20.6220;-0.3340
20.6230;-0.3369
20.6240;-0.3398
20.6250;-0.3428
20.6260;-0.3428
20.6270;-0.3457
20.6280;-0.3486
20.6290;-0.3516
20.6300;-0.3516
20.6310;-0.3516
20.6320;-0.3516
20.6330;-0.3545
20.6340;-0.3545
20.6350;-0.3545
20.6360;-0.3545
20.6370;-0.3516
20.6380;-0.3486
20.6390;-0.3486
20.6400;-0.3457
20.6410;-0.3428
20.6420;-0.3398
20.6430;-0.3398
20.6440;-0.3369
20.6450;-0.3340
20.6460;-0.3340
20.6470;-0.3311
20.6480;-0.3281
20.6490;-0.3223
20.6500;-0.3193
20.6510;-0.3164
20.6520;-0.3135
20.6530;-0.3076
20.6540;-0.3047
20.6550;-0.3018
20.6560;-0.2959
20.6570;-0.2930
20.6580;-0.2900
20.6590;-0.2871
20.6600;-0.2842
20.6610;-0.2842
20.6620;-0.2783
20.6630;-0.2725
20.6640;-0.2695
20.6650;-0.2666
20.6660;-0.2637
20.6670;-0.2607
20.6680;-0.2549
20.6690;-0.2520
20.6700;-0.2490
20.6710;-0.2461
20.6720;-0.2402
20.6730;-0.2344
20.6740;-0.2314
20.6750;-0.2285
20.6760;-0.2256
20.6770;-0.2227
20.6780;-0.2227
20.6790;-0.2197
20.6800;-0.2168
20.6810;-0.2168
20.6820;-0.2139
20.6830;-0.2109
20.6840;-0.2080
20.6850;-0.2051
20.6860;-0.2021
20.6870;-0.1963
20.6880;-0.1904
20.6890;-0.1875
20.6900;-0.1846
20.6910;-0.1787
20.6920;-0.1758
20.6930;-0.1729
20.6940;-0.1699
20.6950;-0.1670
20.6960;-0.1670
20.6970;-0.1670
20.6980;-0.1670
20.6990;-0.1611
20.7000;-0.1611
20.7010;-0.1611
20.7020;-0.1611
20.7030;-0.1582
20.7040;-0.1553
20.7050;-0.1494
20.7060;-0.1465
20.7070;-0.1465
20.7080;-0.1436
20.7090;-0.1406
20.7100;-0.1377
20.7110;-0.1348
20.7120;-0.1318
20.7130;-0.1289
20.7140;-0.1289
20.7150;-0.1289
20.7160;-0.1260
20.7170;-0.1230
20.7180;-0.1230
20.7190;-0.1172
20.7200;-0.1172
20.7210;-0.1172
20.7220;-0.1172
20.7230;-0.1143
20.7240;-0.1113
20.7250;-0.1084
20.7260;-0.1084
20.7270;-0.1055
20.7280;-0.1055
20.7290;-0.1055
20.7300;-0.0996
20.7310;-0.0996
20.7320;-0.0967
20.7330;-0.0967
20.7340;-0.0967
20.7350;-0.0937
20.7360;-0.0937
20.7370;-0.0937
20.7380;-0.0937
20.7390;-0.0908
20.7400;-0.0908
20.7410;-0.0879
20.7420;-0.0879
20.7430;-0.0879
20.7440;-0.0879
20.7450;-0.0879
20.7460;-0.0879
20.7470;-0.0850
20.7480;-0.0820
20.7490;-0.0820
20.7500;-0.0791
20.7510;-0.0791
20.7520;-0.0791
20.7530;-0.0762
20.7540;-0.0732
20.7550;-0.0732
20.7560;-0.0732
20.7570;-0.0732
20.7580;-0.0703
20.7590;-0.0703
20.7600;-0.0703
20.7610;-0.0674
20.7620;-0.0674
20.7630;-0.0703
20.7640;-0.0703
20.7650;-0.0674
20.7660;-0.0674
20.7670;-0.0674
20.7680;-0.0645
20.7690;-0.0674
20.7700;-0.0703
20.7710;-0.0674
20.7720;-0.0674
20.7730;-0.0645
20.7740;-0.0615
20.7750;-0.0586
20.7760;-0.0586
20.7770;-0.0557
20.7780;-0.0557
20.7790;-0.0527
20.7800;-0.0527
20.7810;-0.0527
20.7820;-0.0557
20.7830;-0.0557
20.7840;-0.0527
20.7850;-0.0527
20.7860;-0.0527
20.7870;-0.0527
20.7880;-0.0527
20.7890;-0.0527
20.7900;-0.0498
20.7910;-0.0498
20.7920;-0.0498
20.7930;-0.0527
20.7940;-0.0527
20.7950;-0.0527
20.7960;-0.0557
20.7970;-0.0586
20.7980;-0.0557
20.7990;-0.0586
20.8000;-0.0557
20.8010;-0.0527
20.8020;-0.0527
20.8030;-0.0527
20.8040;-0.0527
20.8050;-0.0498
20.8060;-0.0498
20.8070;-0.0498
20.8080;-0.0527
20.8090;-0.0527
20.8100;-0.0527
20.8110;-0.0527
20.8120;-0.0527
20.8130;-0.0527
20.8140;-0.0498
20.8150;-0.0469
20.8160;-0.0469
20.8170;-0.0439
20.8180;-0.0410
20.8190;-0.0381
20.8200;-0.0352
20.8210;-0.0352
20.8220;-0.0352
20.8230;-0.0381
20.8240;-0.0352
20.8250;-0.0352
20.8260;-0.0352
20.8270;-0.0352
20.8280;-0.0381
20.8290;-0.0381
20.8300;-0.0381
20.8310;-0.0381
20.8320;-0.0410
20.8330;-0.0410
20.8340;-0.0381
20.8350;-0.0381
20.8360;-0.0410
20.8370;-0.0410
20.8380;-0.0381
20.8390;-0.0381
20.8400;-0.0352
20.8410;-0.0352
20.8420;-0.0322
20.8430;-0.0293
20.8440;-0.0322
20.8450;-0.0322
20.8460;-0.0293
20.8470;-0.0264
20.8480;-0.0234
20.8490;-0.0234
20.8500;-0.0264
20.8510;-0.0234
20.8520;-0.0264
20.8530;-0.0264
20.8540;-0.0234
20.8550;-0.0234
20.8560;-0.0234
20.8570;-0.0234
20.8580;-0.0234
20.8590;-0.0234
20.8600;-0.0234
20.8610;-0.0234
20.8620;-0.0234
20.8630;-0.0234
20.8640;-0.0234
20.8650;-0.0205
20.8660;-0.0205
20.8670;-0.0176
20.8680;-0.0146
20.8690;-0.0176
20.8700;-0.0146
20.8710;-0.0146
20.8720;-0.0146
20.8730;-0.0146
20.8740;-0.0146
20.8750;-0.0146
20.8760;-0.0146
20.8770;-0.0117
20.8780;-0.0117
20.8790;-0.0059
20.8800;-0.0059
20.8810;-0.0059
20.8820;-0.0059
20.8830;-0.0059
20.8840;-0.0088
20.8850;-0.0059
20.8860;-0.0029
20.8870;-0.0029
20.8880;-0.0029
20.8890;-0.0029
20.8900;-0.0059
20.8910;-0.0029
20.8920;-0.0059
20.8930;-0.0059
20.8940;-0.0029
20.8950;-0.0059
20.8960;-0.0117
20.8970;-0.0117
20.8980;-0.0117
20.8990;-0.0117
20.9000;-0.0117
20.9010;-0.0117
20.9020;-0.0117
20.9030;-0.0117
20.9040;-0.0117
20.9050;-0.0088
20.9060;-0.0088
20.9070;-0.0117
20.9080;-0.0117
20.9090;-0.0117
20.9100;-0.0146
20.9110;-0.0146
20.9120;-0.0146
20.9130;-0.0117
20.9140;-0.0117
20.9150;-0.0117
20.9160;-0.0117
20.9170;-0.0117
20.9180;-0.0088
20.9190;-0.0059
20.9200;0.0000
20.9210;0.0059
20.9220;0.0117
20.9230;0.0176
20.9240;0.0264
20.9250;0.0352
20.9260;0.0410
20.9270;0.0469
20.9280;0.0557
20.9290;0.0586
20.9300;0.0645
20.9310;0.0703
20.9320;0.0732
20.9330;0.0791
20.9340;0.0820
20.9350;0.0850
20.9360;0.0879
20.9370;0.0850
20.9380;0.0850
20.9390;0.0820
20.9400;0.0791
20.9410;0.0762
20.9420;0.0732
20.9430;0.0703
20.9440;0.0703
20.9450;0.0732
20.9460;0.0762
20.9470;0.0820
20.9480;0.0908
20.9490;0.1025
20.9500;0.1143
20.9510;0.1289
20.9520;0.1436
20.9530;0.1582
20.9540;0.1699
20.9550;0.1846
20.9560;0.1992
20.9570;0.2080
20.9580;0.2168
20.9590;0.2227
20.9600;0.2256
20.9610;0.2256
20.9620;0.2256
20.9630;0.2256
20.9640;0.2256
20.9650;0.2227
20.9660;0.2227
20.9670;0.2168
20.9680;0.2080
20.9690;0.2051
20.9700;0.1992
20.9710;0.1934
20.9720;0.1875
20.9730;0.1816
20.9740;0.1758
20.9750;0.1670
20.9760;0.1582
20.9770;0.1494
20.9780;0.1406
20.9790;0.1318
20.9800;0.1201
20.9810;0.1143
20.9820;0.1025
20.9830;0.0937
20.9840;0.0850
20.9850;0.0732
20.9860;0.0645
20.9870;0.0557
20.9880;0.0410
20.9890;0.0293
20.9900;0.0146
20.9910;0.0029
20.9920;-0.0088
20.9930;-0.0205
20.9940;-0.0293
20.9950;-0.0381
20.9960;-0.0439
20.9970;-0.0469
20.9980;-0.0498
20.9990;-0.0557
21.0000;-0.0586
21.0010;-0.0645
21.0020;-0.0703
21.0030;-0.0732
21.0040;-0.0791
